url,created_datetime,snapshot_url,snapshot_datetime,text
https://twitter.com/white_rabbit_96/status/1579690238842052609,20221010212756,http://web.archive.org/web/20221224035333/https://twitter.com/white_rabbit_96/status/1579690238842052609,20221224035333,"千尋♂️ on Twitter: ""@you_me_sun_suv @madawooo @inamorimiyuu どういたしまして。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579690804112941062,20221010213011,http://web.archive.org/web/20221224012518/https://twitter.com/white_rabbit_96/status/1579690804112941062,20221224012518,"千尋♂️ on Twitter: ""@you_me_sun_suv 今よりもっと軽い理由で出禁にしていたってことですかね。客の不安だって声が集まれば、店が自主判断をする場合も考えられますがね...。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579691714528567296,20221010213348,http://web.archive.org/web/20221224014051/https://twitter.com/white_rabbit_96/status/1579691714528567296,20221224014051,"千尋♂️ on Twitter: ""@unneutral13 私はその論自体には頷きましたが、あのスペースでの話がその論で説明がつくとは思っておらず、その点に頷いたわけではありません。私は自分の都合で降りたことを聞き役と表現しているわけではありませんよ。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579693986830483456,20221010214250,http://web.archive.org/web/20221224033112/https://twitter.com/white_rabbit_96/status/1579693986830483456,20221224033112,"千尋♂️ on Twitter: ""@KogumanoOyabin 目も心も汚れるのでいりませんね。それも考えます。マダヲさんは毎日クソリプだらけなのに昨日自分に何の非も無いかのように言ってたけど良くもまあ...って感じです。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579697459248627713,20221010215638,http://web.archive.org/web/20221224041143/https://twitter.com/white_rabbit_96/status/1579697459248627713,20221224041143,"千尋♂️ on Twitter: ""@meishi04 めいさんよ...とうにぽゆ氏にブロックされた一人として、言っておく。あの人はどうやら、一度鬱陶しいと感じた存在の評価を改めることは中々ないようなんだ。彼女のその判断は、強力。彼女の周りには強固なバリアが張られている。一戦交えるしか、方法は無いわけだよ。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579699711875117057,20221010220535,http://web.archive.org/web/20221224024037/https://twitter.com/white_rabbit_96/status/1579699711875117057,20221224024037,"千尋♂️ on Twitter: ""@KogumanoOyabin いや本当にそれなんだよね......彼らが上がるとその時の楽しかった空気が急にぶち壊れちゃったこととか、何度かあったからさ、アンフェ本人はそう思ってないかもしれないけど、少なくとも空気の変化を感じたのは私もそうだし、リスナーの多くがそうだったはず。彼ら、まさかフェミニストとかのスペー"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579700012010782721,20221010220646,http://web.archive.org/web/20221224024049/https://twitter.com/white_rabbit_96/status/1579700012010782721,20221224024049,"千尋♂️ on Twitter: ""@KogumanoOyabin スなら何をやってもいいと思ってるわけではないと思いたいけど、内輪と外の区別は付けて欲しいよね。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579700757770932224,20221010220944,http://web.archive.org/web/20221224030653/https://twitter.com/white_rabbit_96/status/1579700757770932224,20221224030653,"千尋♂️ on Twitter: ""@madawooo @KogumanoOyabin 昨日はそういうスペースとして設けたからに過ぎんよ。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579703051669372928,20221010221851,http://web.archive.org/web/20221224030603/https://twitter.com/white_rabbit_96/status/1579703051669372928,20221224030603,"千尋♂️ on Twitter: ""@madawooo @KogumanoOyabin 後で謝っておく。一言でも残せたなら何もかも問題無かったのにそれも出来なかったから。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579708094262968320,20221010223853,http://web.archive.org/web/20221224043033/https://twitter.com/white_rabbit_96/status/1579708094262968320,20221224043033,"千尋♂️ on Twitter: ""@madawooo @KogumanoOyabin 人のせいにしてないしDMしたよ。貴方は気付か無かったし悪手だと思ったけどね。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579711496116113410,20221010225224,http://web.archive.org/web/20221224042027/https://twitter.com/white_rabbit_96/status/1579711496116113410,20221224042027,"千尋♂️ on Twitter: ""@KogumanoOyabin @madawooo 私がですか？"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579712745347633154,20221010225722,http://web.archive.org/web/20221224042059/https://twitter.com/white_rabbit_96/status/1579712745347633154,20221224042059,"千尋♂️ on Twitter: ""@meishi04 理解不能だというめいさんの気持ちは良く分かる...だがこれは決して冗談を言ってるとかではなく、事実なのだよ。とにかくぽゆさんはそういう人なんだ...ﾌﾞﾙﾌﾞﾙ"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579713268880666626,20221010225927,http://web.archive.org/web/20221224011003/https://twitter.com/white_rabbit_96/status/1579713268880666626,20221224011003,"千尋♂️ on Twitter: ""@KogumanoOyabin @madawooo ああなるほど。分かったかもしれないです。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579714402693304320,20221010230357,http://web.archive.org/web/20221224011616/https://twitter.com/white_rabbit_96/status/1579714402693304320,20221224011616,"千尋♂️ on Twitter: ""@madawooo @KogumanoOyabin 自分に送られたDMすら分からないんですか？"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579714896018538496,20221010230555,http://web.archive.org/web/20221224032049/https://twitter.com/white_rabbit_96/status/1579714896018538496,20221224032049,"千尋♂️ on Twitter: ""お、良く名前を聞く郡司さんがRTして下さった。紛れもない大物。郡司さんと話するのはどうじゃろ。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579715548220268544,20221010230831,http://web.archive.org/web/20221224015152/https://twitter.com/white_rabbit_96/status/1579715548220268544,20221224015152,"千尋♂️ on Twitter: ""【再掲】AVについてTwitterで最近目立っている一部のAV女優さんに物申したい方。稲森さんが積極的に場を希望するそうです。またとない機会ではあります。どうでしょうか。"" / Twitter"
https://twitter.com/white_rabbit_96/status/1579718913826639872,20221010232153,http://web.archive.org/web/20221224024704/https://twitter.com/white_rabbit_96/status/1579718913826639872,20221224024704,"千尋♂️ on Twitter: ""@you_me_sun_suv 稲森さんもブロックしてるのかなあ...だったら無理かなあ。"" / Twitter"
